response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2018/03/30 18:19:21,Emotionally Disturb Person ,Yes,CIC,No,Bodily Force,Knees,,Male,31.0,Tensed,4,McKinley
2018/03/30 18:19:21,Emotionally Disturb Person ,Yes,CIC,No,Bodily Force,Body Weight to Pin,,Male,31.0,Tensed,4,McKinley
2018/03/30 19:00:03,Emotionally Disturb Person ,Yes,CIC,Yes,Bodily Force,Body Weight to Pin,Native American,Female,60.0,Tensed,5,Lowry Hill East
2018/03/30 19:00:03,Emotionally Disturb Person ,Yes,CIC,Yes,Bodily Force,Body Weight to Pin,Native American,Female,60.0,Tensed,5,Lowry Hill East
2018/03/30 19:42:39,Traffic Law Enforcement ,No,ASLT4,Unknown,Bodily Force,Body Weight to Pin,Black,Male,36.0,Assaulted Officer,4,Hawthorne
2018/03/30 19:42:39,Traffic Law Enforcement ,No,ASLT4,Unknown,Bodily Force,Body Weight to Pin,Black,Male,36.0,Assaulted Officer,4,Hawthorne
2018/03/30 20:21:09,Domestic Abuse-In Progress ,No,PRIORI,Yes,Bodily Force,Body Weight to Pin,Black,Male,53.0,Tensed,3,Longfellow
2018/03/30 20:21:09,Domestic Abuse-In Progress ,No,PRIORI,Yes,Bodily Force,Push Away,Black,Male,53.0,Tensed,3,Longfellow
2018/03/31 21:44:39,Crim Sex Conduct/Report ,No,TRSPAS,Unknown,Bodily Force,Body Weight to Pin,Black,Male,40.0,Unspecified,1,Downtown West
2018/04/01 02:10:41,Chase on Foot ,No,FLEEFT,Unknown,Bodily Force,Body Weight to Pin,Black,Male,23.0,Fled on Foot,4,Hawthorne
2018/04/01 02:10:41,Chase on Foot ,No,FLEEFT,Unknown,Gun Point Display,Compliance,Black,Male,23.0,Fled on Foot,4,Hawthorne
2018/04/01 02:10:41,Chase on Foot ,No,FLEEFT,Unknown,Bodily Force,Body Weight to Pin,Black,Male,23.0,Fled on Foot,4,Hawthorne
2018/04/01 02:14:22,Unwanted Person ,No,FORCE,Unknown,Chemical Irritant,Personal Mace,Black,Male,25.0,Commission of Crime,4,Hawthorne
2018/04/02 08:22:50,Domestic Abuse-In Progress ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Female,38.0,Tensed,4,Jordan
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Knees,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Joint Lock,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Punches,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Punches,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:03:16,Traffic Law Enforcement ,No,OBSTRU,Yes,Bodily Force,Knees,Black,Male,23.0,Tensed,5,Whittier
2018/04/02 21:40:15,Suspicious Person ,No,TRSPAS,Unknown,Bodily Force,Push Away,White,Male,43.0,Tensed,1,Elliot Park
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Knees,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Punches,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Body Weight to Pin,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Body Weight to Pin,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Joint Lock,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Punches,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/02 23:40:03,Person with a Weapon ,Yes,DASLT2,No,Bodily Force,Knees,Black,Female,19.0,Assaulted Officer,4,Webber - Camden
2018/04/04 10:34:49,High Risk Warrant Entry ,No,OD,Yes,Bodily Force,Body Weight to Pin,White,Male,35.0,Unspecified,5,CARAG
2018/04/04 10:34:49,High Risk Warrant Entry ,No,OD,Yes,Bodily Force,Punches,White,Male,35.0,Unspecified,5,CARAG
2018/04/04 10:34:49,High Risk Warrant Entry ,No,OD,Yes,Bodily Force,Kicks,White,Male,35.0,Unspecified,5,CARAG
2018/04/04 10:34:49,High Risk Warrant Entry ,No,OD,Yes,Bodily Force,Kicks,White,Male,35.0,Unspecified,5,CARAG
2018/04/04 10:34:49,High Risk Warrant Entry ,No,OD,Yes,Bodily Force,Body Weight to Pin,White,Male,35.0,Unspecified,5,CARAG
2018/04/04 10:34:49,High Risk Warrant Entry ,No,OD,Yes,Bodily Force,Body Weight to Pin,White,Male,35.0,Unspecified,5,CARAG
2018/04/04 21:58:54,Suspicious Person ,No,NARC,Unknown,Bodily Force,Push Away,Black,Male,27.0,Fled on Foot,1,Downtown West
2018/04/04 21:58:54,Suspicious Person ,No,NARC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,27.0,Fled on Foot,1,Downtown West
2018/04/04 22:21:18,Damage Property-In Progress,Yes,ASLT4,No,Bodily Force,Body Weight to Pin,White,Male,48.0,Assaulted Officer,1,Downtown West
2018/04/04 22:21:18,Damage Property-In Progress,Yes,ASLT4,No,Improvised Weapon,Other (specify),White,Male,48.0,Assaulted Officer,1,Downtown West
2018/04/04 22:21:18,Damage Property-In Progress,Yes,ASLT4,No,Bodily Force,Kicks,White,Male,48.0,Assaulted Officer,1,Downtown West
2018/04/04 22:21:18,Damage Property-In Progress,Yes,ASLT4,No,Bodily Force,Punches,White,Male,48.0,Assaulted Officer,1,Downtown West
2018/04/04 22:21:18,Damage Property-In Progress,Yes,ASLT4,No,Bodily Force,Body Weight to Pin,White,Male,48.0,Assaulted Officer,1,Downtown West
2018/04/05 00:03:54,Suspicious Person ,No,NARC,No,Bodily Force,Punches,Black,Male,46.0,Fled on Foot,1,Loring Park
2018/04/05 00:03:54,Suspicious Person ,No,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,46.0,Fled on Foot,1,Loring Park
2018/04/05 00:03:54,Suspicious Person ,No,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,46.0,Fled on Foot,1,Loring Park
2018/04/05 00:58:46,Suspicious Vehicle ,No,NARC,Yes,Bodily Force,Body Weight to Pin,White,Male,29.0,Unspecified,2,Windom Park
2018/04/05 00:58:46,Suspicious Vehicle ,No,NARC,Yes,Taser,Firing Darts,White,Male,29.0,Unspecified,2,Windom Park
2018/04/05 02:05:08,Motor Vehicle Chase ,No,FLEE,No,Bodily Force,Conscious Neck Restraint,Black,Male,24.0,Fled in Vehicle,4,Near - North
2018/04/05 02:05:08,Motor Vehicle Chase ,No,FLEE,No,Bodily Force,Punches,Black,Male,24.0,Fled in Vehicle,4,Near - North
2018/04/05 09:25:41,Check the Welfare ,No,OBSTRU,Yes,Taser,Firing Darts,White,Male,41.0,Commission of Crime,4,Jordan
2018/04/05 09:25:41,Check the Welfare ,No,OBSTRU,Yes,Bodily Force,Conscious Neck Restraint,White,Male,41.0,Commission of Crime,4,Jordan
2018/04/05 09:25:41,Check the Welfare ,No,OBSTRU,Yes,Chemical Irritant,Personal Mace,White,Male,41.0,Commission of Crime,4,Jordan
2018/04/05 09:25:41,Check the Welfare ,No,OBSTRU,Yes,Taser,Touch,White,Male,41.0,Commission of Crime,4,Jordan
2018/04/05 13:58:51,Motor Vehicle Chase ,No,FLEE,No,Bodily Force,Body Weight to Pin,Asian,Male,24.0,Fled in Vehicle,4,Lind - Bohanon
2018/04/05 18:18:01,Domestic ,Yes,DASLT5,Unknown,Bodily Force,Push Away,Black,Male,24.0,Tensed,4,Lind - Bohanon
2018/04/05 18:18:01,Domestic ,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,Black,Male,24.0,Tensed,4,Lind - Bohanon
2018/04/07 16:00:58,Attempt Pick-Up ,No,TRSPAS,No,Bodily Force,Body Weight to Pin,Black,Male,23.0,Unspecified,4,Hawthorne
2018/04/07 16:00:58,Attempt Pick-Up ,No,TRSPAS,No,Bodily Force,Body Weight to Pin,Black,Male,23.0,Unspecified,4,Hawthorne
2018/04/08 02:11:53,Fight ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Female,26.0,Commission of Crime,1,Downtown West
2018/04/08 02:11:53,Fight ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Female,26.0,Commission of Crime,1,Downtown West
2018/04/08 02:11:53,Fight ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Female,26.0,Commission of Crime,1,Downtown West
2018/04/08 21:19:28,Suspicious Person ,Yes,FENTRY,Yes,Bodily Force,Body Weight to Pin,White,Male,37.0,Tensed,4,Bryn - Mawr
2018/04/08 21:19:28,Suspicious Person ,Yes,FENTRY,Yes,Bodily Force,Body Weight to Pin,White,Male,37.0,Tensed,4,Bryn - Mawr
2018/04/08 21:19:28,Suspicious Person ,Yes,FENTRY,Yes,Bodily Force,Body Weight to Pin,White,Male,37.0,Tensed,4,Bryn - Mawr
2018/04/09 01:42:39,Unwanted Person ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Male,32.0,Unspecified,1,Downtown West
2018/04/09 01:42:39,Unwanted Person ,Yes,OBSTRU,Unknown,Bodily Force,Joint Lock,Black,Male,32.0,Unspecified,1,Downtown West
2018/04/09 02:48:55,Traffic Law Enforcement ,No,DWI,Unknown,Bodily Force,Body Weight to Pin,White,Male,19.0,Tensed,1,Downtown West
2018/04/09 17:46:10,Fight ,Yes,ASLT4,Unknown,Bodily Force,Body Weight to Pin,Native American,Male,25.0,Assaulted Officer,5,Armatage
2018/04/09 17:46:10,Fight ,Yes,ASLT4,Unknown,Chemical Irritant,Personal Mace,Native American,Male,25.0,Assaulted Officer,5,Armatage
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Taser,Display,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Taser,Arcing,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Taser,Red Dot,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Bodily Force,Push Away,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Bodily Force,Joint Lock,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Taser,Display,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 02:47:05,Unwanted Person ,No,NARC,No,Taser,Red Dot,Black,Male,26.0,Tensed,1,Loring Park
2018/04/10 03:30:27,Domestic ,No,WT,Yes,Chemical Irritant,Personal Mace,Black,Male,20.0,Unspecified,4,Jordan
2018/04/10 03:30:27,Domestic ,No,WT,Yes,Bodily Force,Body Weight to Pin,Black,Male,20.0,Unspecified,4,Jordan
2018/04/10 03:30:27,Domestic ,No,WT,Yes,Improvised Weapon,Other (specify),Black,Male,20.0,Unspecified,4,Jordan
2018/04/10 17:15:32,Suspicious Person ,No,WEAP,Yes,Bodily Force,Body Weight to Pin,Black,Male,22.0,Commission of Crime,2,Audubon Park
2018/04/10 17:15:32,Suspicious Person ,No,WEAP,Yes,Bodily Force,Push Away,Black,Male,22.0,Commission of Crime,2,Audubon Park
2018/04/10 17:15:32,Suspicious Person ,No,WEAP,Yes,Bodily Force,Joint Lock,Black,Male,22.0,Commission of Crime,2,Audubon Park
2018/04/11 00:12:06,Domestic Abuse-In Progress ,Yes,911INT,Unknown,Taser,Red Dot,White,Male,25.0,Commission of Crime,1,Elliot Park
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Bodily Force,Joint Lock,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Bodily Force,Body Weight to Pin,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Bodily Force,Punches,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Taser,Touch,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Bodily Force,Joint Lock,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Bodily Force,Body Weight to Pin,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Bodily Force,Body Weight to Pin,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:05:46,Assist EMS Personnel ,No,DISARM,No,Taser,Firing Darts,White,Male,23.0,Commission of Crime,1,North Loop
2018/04/13 00:19:51,Suspicious Person ,No,NARC,No,Bodily Force,Punches,Black,Male,25.0,Verbal Non-Compliance,1,Downtown West
2018/04/13 00:19:51,Suspicious Person ,No,NARC,No,Bodily Force,Punches,Black,Male,25.0,Verbal Non-Compliance,1,Downtown West
2018/04/13 00:19:51,Suspicious Person ,No,NARC,No,Bodily Force,Body Weight to Pin,Black,Female,46.0,Tensed,1,Downtown West
2018/04/13 14:45:29,Emotionally Disturb Person ,Yes,CIC,No,Bodily Force,Body Weight to Pin,White,Male,38.0,Assaulted Officer,5,Whittier
2018/04/13 14:45:29,Emotionally Disturb Person ,Yes,CIC,No,Bodily Force,Body Weight to Pin,White,Male,38.0,Assaulted Officer,5,Whittier
2018/04/13 14:45:29,Emotionally Disturb Person ,Yes,CIC,No,Bodily Force,Joint Lock,White,Male,38.0,Assaulted Officer,5,Whittier
2018/04/13 14:45:29,Emotionally Disturb Person ,Yes,CIC,No,Bodily Force,Joint Lock,White,Male,38.0,Assaulted Officer,5,Whittier
2018/04/14 02:19:47,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Personal Mace,,,0.0,Unspecified,1,Downtown West
2018/04/15 02:21:09,Suspicious Vehicle ,Yes,DWI,No,Bodily Force,Body Weight to Pin,White,Female,49.0,Tensed,2,Prospect Park - East River Road
2018/04/15 02:21:09,Suspicious Vehicle ,Yes,DWI,No,Bodily Force,Punches,White,Female,49.0,Tensed,2,Prospect Park - East River Road
2018/04/15 02:21:09,Suspicious Vehicle ,Yes,DWI,No,Chemical Irritant,Personal Mace,White,Female,49.0,Tensed,2,Prospect Park - East River Road
2018/04/15 02:21:09,Suspicious Vehicle ,Yes,DWI,No,Bodily Force,Push Away,White,Female,49.0,Tensed,2,Prospect Park - East River Road
2018/04/16 03:06:21,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Push Away,Other / Mixed Race,Male,28.0,Unspecified,3,Powderhorn Park
2018/04/16 03:06:21,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,White,Female,27.0,Tensed,3,Powderhorn Park
2018/04/16 03:06:21,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Joint Lock,White,Female,27.0,Tensed,3,Powderhorn Park
2018/04/16 03:06:21,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Push Away,White,Female,27.0,Tensed,3,Powderhorn Park
2018/04/17 01:19:02,Domestic Abuse-In Progress ,Yes,DASLT3,Unknown,Bodily Force,Body Weight to Pin,Native American,Female,32.0,Tensed,3,East Phillips
2018/04/17 01:19:02,Domestic Abuse-In Progress ,Yes,DASLT3,Unknown,Bodily Force,Joint Lock,Native American,Female,32.0,Tensed,3,East Phillips
2018/04/17 01:19:02,Domestic Abuse-In Progress ,Yes,DASLT3,Unknown,Bodily Force,Body Weight to Pin,Native American,Female,32.0,Tensed,3,East Phillips
2018/04/17 01:19:02,Domestic Abuse-In Progress ,Yes,DASLT3,Unknown,Bodily Force,Joint Lock,Native American,Female,32.0,Tensed,3,East Phillips
2018/04/17 11:58:34,Person with a Gun ,Yes,OBSTRU,Yes,Taser,Touch,Black,Male,46.0,Assaulted Officer,4,Webber - Camden
2018/04/17 11:58:34,Person with a Gun ,Yes,OBSTRU,Yes,Bodily Force,Punches,Black,Male,46.0,Assaulted Officer,4,Webber - Camden
2018/04/17 11:58:34,Person with a Gun ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,46.0,Assaulted Officer,4,Webber - Camden
2018/04/17 12:08:24,Suspicious Person ,Yes,SHOPLF,Yes,Bodily Force,Push Away,Native American,Male,28.0,Unspecified,5,Lyndale
2018/04/17 12:08:24,Suspicious Person ,Yes,SHOPLF,Yes,Bodily Force,Body Weight to Pin,Native American,Male,28.0,Unspecified,5,Lyndale
2018/04/18 18:52:38,Domestic with Weapons ,Yes,DASLT5,Yes,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,4,Cleveland
2018/04/18 20:23:25,Slumper ,Yes,NARC,Yes,Taser,Firing Darts,Native American,Male,31.0,Fled on Foot,3,Hiawatha
2018/04/20 02:31:54,Unknown Wireless/Cell Phone,Yes,VDNCO,Unknown,Bodily Force,Body Weight to Pin,Black,Male,23.0,Fled on Foot,5,Lyndale
2018/04/20 02:31:54,Unknown Wireless/Cell Phone,Yes,VDNCO,Unknown,Bodily Force,Push Away,Black,Male,23.0,Fled on Foot,5,Lyndale
2018/04/20 19:07:35,Chase on Foot ,No,NARC,Yes,Bodily Force,Body Weight to Pin,Black,Male,19.0,Fled on Foot,1,Downtown West
2018/04/21 19:31:09,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Verbal Non-Compliance,2,University of Minnesota
2018/04/21 19:31:09,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Verbal Non-Compliance,2,University of Minnesota
2018/04/21 19:31:09,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Verbal Non-Compliance,2,University of Minnesota
2018/04/22 01:44:03,Suspicious Person ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,25.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/22 01:44:03,Suspicious Person ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,Asian,Male,25.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/22 01:44:03,Suspicious Person ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,White,Male,25.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/22 01:44:03,Suspicious Person ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,White,Male,24.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/22 01:46:11,Directed Patrol ,No,DISCON,Unknown,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,1,Downtown West
2018/04/22 04:35:51,Domestic with Weapons ,Yes,CIC,Yes,Taser,Firing Darts,Native American,Male,24.0,Verbal Non-Compliance,5,Whittier
2018/04/22 04:35:51,Domestic with Weapons ,Yes,CIC,Yes,Taser,Firing Darts,Native American,Male,24.0,Verbal Non-Compliance,5,Whittier
2018/04/22 05:31:32,Suspicious Person ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Male,24.0,Tensed,1,Loring Park
2018/04/22 05:31:32,Suspicious Person ,Yes,OBSTRU,Unknown,Bodily Force,Joint Lock,Black,Male,24.0,Tensed,1,Loring Park
2018/04/23 03:00:04,Suspicious Person ,No,PINJEQ,Unknown,Bodily Force,Body Weight to Pin,Native American,Female,27.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/23 21:01:16,Unknown Trouble ,Yes,TRSPAS,Unknown,Bodily Force,Body Weight to Pin,Black,Male,26.0,Tensed,1,Downtown West
2018/04/23 21:01:16,Unknown Trouble ,Yes,TRSPAS,Unknown,Bodily Force,Body Weight to Pin,Black,Male,26.0,Tensed,1,Downtown West
2018/04/23 21:25:53,Disturbance ,No,VDNCO,Unknown,Bodily Force,Joint Lock,Black,Female,25.0,Tensed,1,Downtown West
2018/04/23 21:25:53,Disturbance ,No,VDNCO,Unknown,Bodily Force,Body Weight to Pin,Black,Female,25.0,Tensed,1,Downtown West
2018/04/23 21:25:53,Disturbance ,No,VDNCO,Unknown,Bodily Force,Joint Lock,Black,Female,25.0,Tensed,1,Downtown West
2018/04/23 21:25:53,Disturbance ,No,VDNCO,Unknown,Bodily Force,Body Weight to Pin,Black,Female,25.0,Tensed,1,Downtown West
2018/04/24 18:29:20,Assault in Progress ,Yes,DASTR,No,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,3,Hiawatha
2018/04/24 18:29:20,Assault in Progress ,Yes,DASTR,No,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,3,Hiawatha
2018/04/24 18:29:20,Assault in Progress ,Yes,DASTR,No,Bodily Force,Joint Lock,Black,Male,25.0,Tensed,3,Hiawatha
2018/04/24 18:29:20,Assault in Progress ,Yes,DASTR,No,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,3,Hiawatha
2018/04/25 01:58:28,Directed Patrol ,No,WT,Yes,Police K9 Bite,On Lead,Black,Male,23.0,Verbal Non-Compliance,4,Willard - Hay
2018/04/25 23:52:42,Fight ,Yes,DASTR,Unknown,Taser,Red Dot,Black,Male,39.0,Tensed,1,Loring Park
2018/04/25 23:52:42,Fight ,Yes,DASTR,Unknown,Taser,Display,Black,Male,39.0,Tensed,1,Loring Park
2018/04/25 23:52:42,Fight ,Yes,DASTR,Unknown,Bodily Force,Joint Lock,Black,Male,39.0,Tensed,1,Loring Park
2018/04/25 23:52:42,Fight ,Yes,DASTR,Unknown,Bodily Force,Body Weight to Pin,Black,Male,39.0,Tensed,1,Loring Park
2018/04/25 23:52:42,Fight ,Yes,DASTR,Unknown,Bodily Force,Push Away,Black,Male,39.0,Tensed,1,Loring Park
2018/04/25 23:52:42,Fight ,Yes,DASTR,Unknown,Bodily Force,Joint Lock,Black,Male,39.0,Tensed,1,Loring Park
2018/04/26 20:24:01,Missing Person ,Yes,MISPER,No,Taser,Firing Darts,Native American,Male,13.0,Verbal Non-Compliance,4,Folwell
2018/04/26 20:24:01,Missing Person ,Yes,MISPER,No,Chemical Irritant,Personal Mace,Native American,Male,13.0,Verbal Non-Compliance,4,Folwell
2018/04/26 20:24:01,Missing Person ,Yes,MISPER,No,Gun Point Display,Compliance,Native American,Male,13.0,Verbal Non-Compliance,4,Folwell
2018/04/27 02:46:00,Person with a Weapon ,No,ASLT2,No,Bodily Force,Kicks,Black,Male,32.0,Verbal Non-Compliance,1,North Loop
2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,Unknown,Bodily Force,Body Weight to Pin,White,Male,56.0,Tensed,1,Downtown West
2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,Unknown,Bodily Force,Joint Lock,White,Male,56.0,Tensed,1,Downtown West
2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,Unknown,Bodily Force,Joint Lock,White,Male,56.0,Tensed,1,Downtown West
2018/04/27 23:54:57,Unknown Trouble ,Yes,FORCE,Unknown,Bodily Force,Body Weight to Pin,White,Male,56.0,Tensed,1,Downtown West
2018/04/28 04:50:58,Domestic with Weapons ,Yes,DASLT2,Unknown,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,40.0,Tensed,3,Powderhorn Park
2018/04/28 04:50:58,Domestic with Weapons ,Yes,DASLT2,Unknown,Bodily Force,Joint Lock,Other / Mixed Race,Male,40.0,Tensed,3,Powderhorn Park
2018/04/29 00:22:00,Suspicious Person ,No,DISCON,No,Bodily Force,Joint Lock,White,Male,32.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/29 00:22:00,Suspicious Person ,No,DISCON,No,Bodily Force,Kicks,White,Male,32.0,Verbal Non-Compliance,5,Lowry Hill East
2018/04/29 00:59:00,Unknown Trouble ,Yes,PCPKUP,No,Bodily Force,Joint Lock,Black,Male,21.0,Verbal Non-Compliance,1,Loring Park
2018/04/29 00:59:00,Unknown Trouble ,Yes,PCPKUP,No,Bodily Force,Body Weight to Pin,Black,Male,21.0,Verbal Non-Compliance,1,Loring Park
2018/04/29 00:59:00,Unknown Trouble ,Yes,PCPKUP,No,Bodily Force,Body Weight to Pin,Black,Male,21.0,Verbal Non-Compliance,1,Loring Park
2018/04/30 02:07:08,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Female,20.0,Unspecified,1,Downtown West
2018/04/30 02:07:08,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Female,20.0,Unspecified,1,Downtown West
2018/04/30 14:37:14,Suspicious Person ,No,NARC,Unknown,Gun Point Display,Compliance,Black,Male,29.0,Unspecified,4,Willard - Hay
2018/04/30 14:37:14,Suspicious Person ,No,NARC,Unknown,Bodily Force,Push Away,Black,Male,29.0,Unspecified,4,Willard - Hay
2018/04/30 14:37:14,Suspicious Person ,No,NARC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,29.0,Unspecified,4,Willard - Hay
